ticker,year,quarter,AssetQualityComponent.ProblemLoansAndLeasesCalculatedAsPercentageOfGrossLoans,AssetQualityComponent.LoanLossReservesToNPLs,LiquidityAndAssetsComponent.LDRPercentage,ProfitabilityComponent.NIM,NetInterestIncome,AttributeToParentCompany,SolvencyRatio.LiabilitiesToEquityRatio,ProfitabilityRatio.EBITMargin,ProfitabilityRatio.ROA,ProfitabilityRatio.ROE,ProfitabilityRatio.ROIC,ValuationRatios.BookValuePerShare,ValuationRatios.BasicEPS,ValuationRatios.PriceToBook,ValuationRatios.PriceToEarning,Revenue,EBIT
NAB,2025,2,0.02845012,0.39024605,0.67967581,0.0319182,2112162000000.0,976120000000.0,,,,,,,,,,,
NAB,2025,3,0.02713043,0.46394018,0.60575625,0.02851601,2122128000000.0,1034671000000.0,,,,,,,,,,,
NAB,2025,4,0.02155857,0.53391687,0.54059407,0.0266758,2054774000000.0,1031350000000.0,,,,,,,,,,,
NKG,2021,2,,,,,,318787624220.0,2.05056188,0.09520819,0.140931,0.391552,0.23200277,20931.21550389,4656.30965005,2.6563197,8.38625111,4860890067880.0,409875648953.0
NKG,2021,3,,,,,,847447741677.0,1.99225689,0.10633225,0.162668,0.466274,0.28830523,24055.72320201,2777.82436823,1.29906716,3.42049737,7016342279063.0,1025668139319.0
NKG,2021,4,,,,,,606672864178.0,1.69043637,0.09758086,0.192155,0.499821,0.32364609,,,1.34938926,3.38005517,7534015087344.0,792480535212.0
NKG,2022,1,,,,,,452352828146.0,1.63529029,0.0977935,0.156818,0.442618,0.28367324,23691.18449906,2310.27808672,0.75133432,1.91758843,8794902421464.0,521160579896.0
NKG,2022,2,,,,,,506871703908.0,1.64245659,0.07314438,0.110683,0.302227,0.19921428,23369.47165248,765.18621299,0.62260714,2.16328814,7163768766837.0,640676877176.0
NKG,2022,3,,,,,,201456547338.0,1.76600426,0.03707589,0.046419,0.124458,0.08708871,21779.18895168,-1590.28270079,0.71168858,5.49977605,7206140590526.0,288170898313.0
NKG,2022,4,,,,,,-418686140385.0,1.51441826,0.00667926,-0.008641,-0.022581,0.0197272,,,0.71762768,-30.61742114,4437556406446.0,-428516273969.0
NKG,2023,1,,,,,,-356349383056.0,1.42381305,-0.0229616,-0.042666,-0.110604,-0.04192935,19983.03607973,-187.1419314,0.99084043,-8.36944124,4320863226776.0,-346232634781.0
NKG,2023,2,,,,,,-49270317110.0,1.26299551,-0.02753783,-0.051473,-0.128508,-0.04841531,20441.487143,476.28326106,0.88056216,-6.78054905,4380101973620.0,20581307265.0
NKG,2023,3,,,,,,125394812006.0,1.24600584,-0.00262612,-0.02027563,-0.0478758,6.586e-05,20569.18271552,89.8651164,1.21541047,-25.65406409,5506695316549.0,242003515898.0
NKG,2023,4,,,,,,23659490682.0,1.25617451,0.02004998,0.00913822,0.02185825,0.02621728,,,1.10688772,51.12688302,4268428310383.0,35231043142.0
NKG,2024,1,,,,,,22449600592.0,1.33129659,0.03050376,0.02595232,0.05902944,0.04877645,21168.45335146,570.15819305,1.11486652,19.31930241,4465986967155.0,75033001586.0
NKG,2024,2,,,,,,150109998139.0,1.22850868,0.02954161,0.03307651,0.07492927,0.04747639,21984.84609882,834.23072116,0.93928335,13.07356169,5316244691378.0,242932136342.0
NKG,2024,3,,,,,,219634433965.0,1.35471541,0.03334745,0.0352188,0.080759,0.05306886,22231.15784304,246.31174422,1.03233169,9.71437318,5683527977833.0,227973247787.0
NKG,2024,4,,,,,,64848415611.0,1.30252928,0.03367136,0.03517897,0.08021761,0.05314016,,,0.91093539,8.89381771,5208824762566.0,140989588031.0
NKG,2025,1,,,,,,18415296725.0,0.89138314,0.02810993,0.0270731,0.05886089,0.03938176,16793.33157533,146.13282588,0.96169125,14.39124214,4498919760119.0,82038868032.0
NKG,2025,2,,,,,,65404797621.0,1.17582328,0.02386746,0.0165666,0.03583172,0.0282048,16937.24952025,204.64684803,0.94171134,23.96616407,4108300018473.0,94558025927.0
NKG,2025,3,,,,,,91593970066.0,1.15798327,0.02162405,0.01482294,0.03146317,0.02257998,17047.21751333,110.66939536,0.89164111,26.63633328,3827079691427.0,101431482204.0
NKG,2025,4,,,,,,49532398781.0,1.16019155,0.0155556,0.01313579,0.02925346,0.01481119,,,0.84869336,31.32856165,3789398683187.0,71001489495.0
NLG,2021,2,,,,,,365300219353.0,1.0664159,0.00646269,0.065754,0.179733,0.00137856,18757.86987031,164.76859699,2.88945389,14.49543257,235764175742.0,-97570992804.0
NLG,2021,3,,,,,,47003646412.0,0.85383236,-0.04798037,0.069142,0.19465,-0.00654553,22899.1601627,860.61059793,2.31012839,12.73171802,400773524013.0,-3414511404.0
NLG,2021,4,,,,,,297143589151.0,0.74587684,0.15010172,0.057478,0.14737,0.0636466,,,1.97485859,14.59644088,150941135190.0,-60268726256.0
NLG,2022,1,,,,,,361378871007.0,0.81082982,0.16830913,0.03096,0.085646,0.05848882,22993.06891446,1.64621383,1.63744997,19.02917688,4418040663757.0,942611642145.0
NLG,2022,2,,,,,,630401146.0,0.9450738,0.18634645,0.032039,0.087597,0.07048125,22585.27509465,288.97220382,1.16447552,12.72274175,587408368324.0,56393001669.0
NLG,2022,3,,,,,,110659019487.0,0.97544295,0.18842612,0.019712,0.05486,0.07832274,22606.02905785,20.64688506,1.23120392,22.17808362,1240687933919.0,253336849202.0
NLG,2022,4,,,,,,7906518432.0,1.03441457,0.19116255,0.02194272,0.06208602,0.04668895,,,1.2859627,20.78260542,881714640535.0,90731893556.0
NLG,2023,1,,,,,,437077771375.0,1.088371,0.18921071,0.021484,0.063843,0.04235254,23286.81790669,17.72937708,1.61035313,25.60750146,1629030474887.0,428962263402.0
NLG,2023,2,,,,,,6809504466.0,1.04155018,0.21937213,0.02146,0.064317,0.04262143,23485.0008427,314.54127823,1.34766868,21.2104516,235132891025.0,-18730032193.0
NLG,2023,3,,,,,,120809108506.0,1.10858202,0.21206112,0.023178,0.070032,0.03717211,23657.588296,172.64603481,1.67480258,24.07719608,953347465831.0,310542840276.0
NLG,2023,4,,,,,,66309940842.0,1.11422011,0.18285954,0.01737062,0.05265667,0.03023345,,,1.55416508,30.09778505,356979949380.0,-47588996483.0
NLG,2024,1,,,,,,289807847759.0,1.1538603,0.17216413,0.014293,0.04349151,0.0265698,24186.36551819,-199.71832237,1.69516995,39.38556143,1635961484491.0,337529517615.0
NLG,2024,2,,,,,,-76847110994.0,1.23409028,0.07220492,0.014767,0.04583326,0.00903844,23975.43020019,376.06359709,1.62249435,35.2783762,204643091067.0,-58005883805.0
NLG,2024,3,,,,,,144700799824.0,1.25220343,0.07656128,0.01043906,0.03292607,0.00819745,23839.31474751,-136.11545268,1.43571544,43.095681,252291138135.0,-55041568680.0
NLG,2024,4,,,,,,-52374159647.0,1.08101225,0.23120375,0.0175768,0.05434824,0.0762319,,,1.112421,20.76595034,370575024423.0,-35875595204.0
NLG,2025,1,,,,,,502415179458.0,0.98100385,0.22897708,0.02370594,0.07428466,0.08482581,25414.50541924,281.39133001,1.63882788,22.79780775,6368541228568.0,1812676893717.0
NLG,2025,2,,,,,,108356851947.0,0.98427789,0.23594369,0.02246253,0.06868442,0.09073388,25111.51474221,257.94836692,1.9292743,22.7108432,1291159914501.0,174758312771.0
NLG,2025,3,,,,,,99329545807.0,0.97583698,0.2455222,0.02960058,0.08792035,0.11080134,25490.5651074,379.05036519,1.40600243,13.18655464,772555911115.0,125413060176.0
NLG,2025,4,,,,,,145962934607.0,0.79196427,0.18863752,0.02466031,0.062798,0.05726688,,,1.05928795,15.32023102,1877218621324.0,418356835651.0
NT2,2021,1,,,,,,114915922521.0,0.66969078,0.1176138,0.081423,0.131622,0.12987142,14327.61395695,399.18545118,1.3016822,9.57029192,1649693734539.0,125172129152.0
NT2,2021,2,,,,,,24551467904.0,0.69351964,0.08371241,0.049709,0.080916,0.09189628,14336.47703566,85.28486373,1.54849758,18.98162256,1615686834521.0,52377585350.0
NT2,2021,3,,,,,,273219977572.0,0.62919021,0.12453409,0.09138,0.147846,0.14391525,14285.56605332,949.08901766,1.61001671,10.75131339,1249646094002.0,286960516867.0
NT2,2021,4,,,,,,121101705043.0,0.5646508,0.09641035,0.082087,0.125139,0.11832949,,,1.57076189,12.45798501,1634556925614.0,128373247233.0
NT2,2022,1,,,,,,159584379945.0,0.61307142,0.09776758,0.084556,0.137365,0.12767975,15184.16843396,554.35105347,1.67608784,12.66548459,2006519243557.0,168404509592.0
NT2,2022,2,,,,,,365004191233.0,0.75592902,0.1281582,0.130456,0.214206,0.19902947,15430.71262341,1267.92144695,1.72383484,8.33324293,2687969254277.0,387533193660.0
NT2,2022,3,,,,,,198978507621.0,0.64794094,0.10565155,0.117253,0.193057,0.1830028,15471.90774762,691.19512421,1.83881655,9.69619475,2168333434606.0,213450258681.0
NT2,2022,4,,,,,,159850337366.0,0.6135755,0.10811633,0.125584,0.1997,0.19134971,,,1.83126384,9.56417804,1924869556238.0,180704964643.0
NT2,2023,1,,,,,,233821127603.0,0.84828979,0.11303297,0.123518,0.21199,0.19808769,15839.41120505,812.22854301,1.95398677,9.30373765,2182877997875.0,231544783255.0
NT2,2023,2,,,,,,144245272297.0,0.96163522,0.09105757,0.091035,0.161067,0.14662259,16231.47675038,501.06732679,1.50633244,9.55165467,2182760155553.0,144541542822.0
NT2,2023,3,,,,,,-123766904938.0,0.90287053,0.05743684,0.05039,0.092214,0.07510202,14306.21083693,-429.9312637,1.79642257,17.86409982,816425616407.0,-148591523294.0
NT2,2023,4,,,,,,240145053590.0,0.94354175,0.07268452,0.06230121,0.11051391,0.00671698,,,1.39760169,12.80931796,1200535361750.0,236421360090.0
NT2,2024,1,,,,,,-158158882688.0,1.06487935,-0.00173699,0.01216766,0.0239322,-0.00120776,13812.11655988,-549.3992787,1.52764422,59.28084306,261906934605.0,-240121167989.0
NT2,2024,2,,,,,,122185199956.0,1.42364129,-0.00922431,0.009354,0.01946443,-0.00666193,14138.76827966,424.43686743,1.37211387,69.45876574,2186073466321.0,111105311656.0
NT2,2024,3,,,,,,44304743912.0,1.52753211,0.02644864,0.02690178,0.06016565,0.02465704,14292.67044395,153.9021643,1.39582033,23.11339576,1711759896154.0,34366490201.0
NT2,2024,4,,,,,,74562899210.0,1.07631433,-0.00498929,0.0096675,0.01944742,-0.00443513,,,1.20948227,61.12167987,1783938239755.0,64994653648.0
NT2,2025,1,,,,,,36964143180.0,0.84832812,0.0332583,0.03059536,0.06793514,0.04019284,13880.08388291,128.40299107,1.44811805,20.81278652,1426705638833.0,25949420083.0
NT2,2025,2,,,,,,326247607392.0,1.02956032,0.06716773,0.05478568,0.11621144,0.07414156,14915.59075866,1133.29202339,1.45820574,12.98811713,2081257647143.0,345109453885.0
NT2,2025,3,,,,,,214233138044.0,0.8463938,0.08860096,0.07874114,0.15353336,0.1002612,15659.77615954,744.18540088,1.65711181,11.45750571,1928237075948.0,203657663084.0
NT2,2025,4,,,,,,552839914238.0,0.90832398,0.14612582,0.12578875,0.24982863,0.17677987,,,1.55803972,6.69843525,2522019339120.0,588184830836.0
NT2,2026,1,,,,,,179978034022.0,0.9027841,0.15172065,0.14186994,0.27235323,0.18553675,17505.37869132,625.19284654,1.41670743,5.60695268,2171658357992.0,183499021665.0
NVL,2021,1,,,,,,536826506237.0,3.06966756,0.17740589,0.031242,0.155765,0.01841775,21410.72126448,500.39195006,5.02084907,35.79930358,4541864522959.0,1258732521628.0
NVL,2021,2,,,,,,1320536576524.0,3.29715529,0.19725265,0.030318,0.156118,0.02311489,22848.05761971,896.12618159,4.78377645,33.54769611,2555017027925.0,382973818766.0
NVL,2021,3,,,,,,555634319964.0,3.54644959,0.19401995,0.018141,0.094651,0.02112726,17728.38005756,377.05768273,4.46741325,50.21726521,3264844561774.0,648511256581.0
NVL,2021,4,,,,,,817210383792.0,3.90207154,0.23612343,0.018619,0.105867,0.0310982,,,4.53836354,48.48062899,4605609157132.0,1126827161241.0
NVL,2022,1,,,,,,1079019984336.0,4.15823015,0.18724501,0.019314,0.108521,0.01995834,18522.08260723,558.92758675,4.02222588,38.18987055,1965486714930.0,154645459036.0
NVL,2022,2,,,,,,749009084165.0,4.38135757,0.19897966,0.01508,0.089868,0.0182212,19022.71461563,384.13996142,3.81123312,43.81054235,2662976851864.0,550712742162.0
NVL,2022,3,,,,,,196849574876.0,4.81160095,0.20116305,0.012296,0.078118,0.01665702,19119.55657115,100.95710412,0.72972074,9.5703736,3279599120676.0,679236581422.0
NVL,2022,4,,,,,,137192579331.0,4.7281796,0.16639365,0.009409,0.059662,0.01094225,,,0.74278231,12.31584299,3242666199226.0,370552497131.0
NVL,2023,1,,,,,,-377221180946.0,4.76917036,0.1539721,0.002788,0.01895,0.00436348,19010.47201289,-193.43638948,0.96525746,44.30179032,604102333272.0,-191891954366.0
NVL,2023,2,,,,,,-634774114774.0,4.87374057,0.09683847,-0.002632,-0.018282,-0.00601277,18680.66430555,-325.50773684,0.71196612,-45.01958666,1062129832815.0,-163566147131.0
NVL,2023,3,,,,,,170505519957.0,4.68455816,0.01801893,-0.00236315,-0.01632096,0.00197545,18768.11479947,87.43404091,0.87648654,-53.24900759,1073873659979.0,-5158860127.0
NVL,2023,4,,,,,,1646480003153.0,4.33048979,-0.09670022,0.00242609,0.01287258,-0.00111426,,,0.78164396,49.10859277,2031844063176.0,-90542758551.0
NVL,2024,1,,,,,,-567038929692.0,4.2901522,-0.09241922,0.00250071,0.01654188,-0.0010879,19219.38809683,-290.77360656,0.57233872,34.87013913,697841903787.0,-189152175633.0
NVL,2024,2,,,,,,-6657250193992.0,5.28807879,-0.62040025,-0.02239119,-0.15109641,-0.04542852,15805.59826952,-3413.79144772,0.65483127,-3.73265188,1588452726003.0,-3056232406292.0
NVL,2024,3,,,,,,3119843436728.0,4.71170987,-0.51400054,-0.01036376,-0.06999617,-0.08660544,17390.97711748,1599.83394528,0.51348466,-7.08489693,2012305441459.0,86140498017.0
NVL,2024,4,,,,,,-2350334217814.0,3.9925069,-0.20508984,-0.02673357,-0.16889596,-0.03134253,,,0.58760187,-3.44414404,4781019530967.0,1258908681563.0
NVL,2025,1,,,,,,-443346194185.0,3.80619027,-0.14377741,-0.02684354,-0.18036973,-0.02542944,19399.91874652,-227.34483488,0.90206563,-5.39035848,1778253472047.0,251219185221.0
NVL,2025,2,,,,,,-160571473936.0,3.59168301,0.17146523,0.00070223,0.00445565,0.01024188,20038.85593858,-82.33993143,0.72309517,162.93999287,1936653018314.0,204735383390.0
NVL,2025,3,,,,,,-878216892727.0,3.71472178,0.18323583,-0.0161235,-0.10020627,0.06485893,19609.05138014,-450.34349473,0.75879887,-6.7713179,1683601162966.0,149834717586.0
NVL,2025,4,,,,,,3225875719607.0,3.24342264,0.36238712,0.00715108,0.0419305,0.01372787,,,0.95857434,22.00963731,1567848157826.0,1918508151257.0
OCB,2021,3,0.01510114,0.74958544,0.76586445,0.03849382,1366274076608.0,1011751779244.0,,,,,,,,,,,
OCB,2021,4,0.01322421,0.82702256,0.72120659,0.03686858,1433890895140.0,1107921561933.0,,,,,,,,,,,
OCB,2022,1,0.02169401,0.60985456,0.70124058,0.03673486,1354980097120.0,885158417965.0,,,,,,,,,,,
OCB,2022,2,0.01956053,0.61421173,0.71854621,0.03709148,1531053458118.0,1400127208660.0,,,,,,,,,,,
OCB,2022,3,0.02466139,0.5299658,0.73271832,0.03758782,1670024669562.0,668258665539.0,,,,,,,,,,,
OCB,2022,4,0.02229486,0.59238884,0.77646265,0.03913159,1701757820679.0,722469050279.0,,,,,,,,,,,
OCB,2023,1,0.03317924,0.46785912,0.7490309,0.03873178,1748915806020.0,727299080235.0,,,,,,,,,,,
OCB,2023,2,0.03183522,0.47477533,0.76682544,0.03818136,1826884744916.0,1391719656546.0,,,,,,,,,,,
OCB,2023,3,0.0374245,0.39142978,0.75372468,0.03770165,1750548975173.0,786410836126.0,,,,,,,,,,,
OCB,2023,4,0.02651974,0.64093948,0.77078757,0.03300266,1817893397088.0,1260936594778.0,,,,,,,,,,,
OCB,2024,1,0.02873417,0.55248643,0.783193,0.03487876,1865416255645.0,1083200763536.0,,,,,,,,,,,
OCB,2024,2,0.03121872,0.54558225,0.78237833,0.03446369,1856793215580.0,1047956118417.0,,,,,,,,,,,
OCB,2024,3,0.03190308,0.5390612,0.71688559,0.03333848,1900702752655.0,953593023311.0,,,,,,,,,,,
OCB,2024,4,0.03165524,0.47138787,0.74193518,0.03450353,1986643589789.0,716959780736.0,,,,,,,,,,,
OCB,2025,1,0.03911639,0.34991014,0.73685178,0.03438666,2064666774446.0,347196837368.0,,,,,,,,,,,
OCB,2025,2,0.03465692,0.40510043,0.72009002,0.03283931,2654655554603.0,1155673585353.0,,,,,,,,,,,
OCB,2025,3,0.03700636,0.40605242,0.73741251,0.0326141,2163562883380.0,712455690082.0,,,,,,,,,,,
OCB,2025,4,0.03192453,0.56324501,0.73750552,0.03149551,2179122847119.0,792929830729.0,,,,,,,,,,,
OCB,2026,1,0.03520841,0.5555713,0.71240905,0.02998037,2424219290094.0,1227940580732.0,,,,,,,,,,,
PAN,2021,2,,,,,,22406493758.0,0.94687008,0.04585613,0.017803,0.059496,0.04395943,17525.17066767,278.78187701,1.83020413,30.60239971,1731886393800.0,44770975822.0
PAN,2021,3,,,,,,60316851040.0,0.87365078,0.04492086,0.017803,0.057115,0.04497553,17671.42979941,178.8704929,1.75424402,30.81603756,2223858868307.0,115963773673.0
PAN,2021,4,,,,,,38700165847.0,0.98213547,0.04863886,0.022468,0.075278,0.04630459,,,1.29590393,18.05803159,2606786777255.0,71717698366.0
PAN,2022,1,,,,,,173908375585.0,0.98357162,0.04525519,0.02583,0.089301,0.0541023,20159.64437757,357.20157368,1.17561598,14.13671643,3619956428976.0,214414119377.0
PAN,2022,2,,,,,,77283625255.0,0.90207359,0.05360333,0.027898,0.095199,0.06717984,20676.46479691,458.10692413,0.89957351,9.98809033,3027769900367.0,106616430153.0
PAN,2022,3,,,,,,99115363594.0,0.95618633,0.05802084,0.027851,0.095385,0.07254307,20165.93027399,256.40475151,0.82828776,8.90594618,3414789796081.0,266403135150.0
PAN,2022,4,,,,,,55475367941.0,1.04524569,0.06250454,0.02335377,0.08420446,0.06964193,,,0.86494526,10.38975745,3673445833716.0,185807989221.0
PAN,2023,1,,,,,,131021504220.0,1.02940329,0.06570452,0.021701,0.073706,0.06959739,20787.00052387,185.02759556,1.04274453,14.40185193,3998277938494.0,295162295972.0
PAN,2023,2,,,,,,40032307836.0,1.52575052,0.06210261,0.01745,0.064651,0.05334712,20867.67473994,287.81128838,0.809927,12.65916437,2635356593084.0,122931577637.0
PAN,2023,3,,,,,,62252021739.0,1.40917804,0.06373042,0.018644,0.073364,0.05057354,21292.74913208,456.96683386,0.9162237,12.70552823,2959020648502.0,190822807537.0
PAN,2023,4,,,,,,98839449403.0,1.41963996,0.07114915,0.02238348,0.17611253,0.05928703,,,0.92941679,10.96328133,3808397549195.0,214164444791.0
PAN,2024,1,,,,,,206563183130.0,1.33971839,0.07025484,0.0227651,0.09616392,0.05370197,22478.94967243,386.45432649,0.95380336,10.2796588,4356535576958.0,409265987306.0
PAN,2024,2,,,,,,83587976238.0,1.78804384,0.07107731,0.02329213,0.10125066,0.05266271,22111.77227924,429.65777156,1.03734197,10.29468956,3590217933582.0,178810595193.0
PAN,2024,3,,,,,,92932647243.0,1.72691894,0.07067786,0.02615727,0.11757538,0.05550685,22900.97077258,863.47477316,1.03744027,9.017851,3566001401336.0,244932970813.0
PAN,2024,4,,,,,,186764913401.0,1.6909855,0.0718087,0.02765868,0.12354008,0.05978936,,,0.92086976,7.667731,5193337489895.0,305883564815.0
PAN,2025,1,,,,,,245603541579.0,1.87371544,0.06968016,0.02616672,0.12683244,0.0513305,23840.30642901,497.80683443,1.37533924,11.20421457,4407941901705.0,432354900740.0
PAN,2025,2,,,,,,107672920174.0,1.3075132,0.06864217,0.02885746,0.13318932,0.05642618,24107.69368863,642.79096841,1.23188834,9.4592306,4193569126738.0,190205807741.0
PAN,2025,3,,,,,,139032202541.0,1.06654063,0.06775352,0.0293755,0.1263816,0.06081864,23506.41286338,722.13044287,1.19560719,9.37366624,4192692249250.0,272440842321.0
PAN,2025,4,,,,,,156192900845.0,0.71800418,0.07274761,0.03411467,0.12920727,0.07876366,,,1.24346828,9.87542578,5212102498828.0,294009733327.0
PC1,2021,1,,,,,,78357321760.0,1.44117046,0.11591058,0.046008,0.125836,0.08971275,21241.54413834,409.84401006,1.2640324,10.42617775,1548344223645.0,128253275167.0
PC1,2021,2,,,,,,327759479995.0,1.72632295,0.08393446,0.056498,0.171413,0.07239723,22778.14490842,1714.32939001,1.87021376,11.67384016,2987713393777.0,152667815621.0
PC1,2021,3,,,,,,143882073981.0,1.94900667,0.07206708,0.047847,0.161539,0.06252823,19127.77821474,752.5679139,1.84548355,11.94160873,3131207777266.0,246538926874.0
PC1,2021,4,,,,,,141061009002.0,1.97524649,0.08737474,0.047266,0.159983,0.07293059,,,1.97082205,13.04920272,2145676751179.0,322298111610.0
PC1,2022,1,,,,,,133030122424.0,1.97932213,0.10434959,0.0416,0.162265,0.07094858,20557.7877966,565.70131394,1.8800661,12.00461297,1477928426506.0,295123792669.0
PC1,2022,2,,,,,,63655404359.0,2.02854201,0.13845608,0.025532,0.101997,0.07788457,20665.9914096,270.69016572,1.07422865,10.74316425,1510907385869.0,280478382732.0
PC1,2022,3,,,,,,65797643800.0,2.24797019,0.14740282,0.02045,0.083584,0.07390753,20930.99694721,279.79988948,1.40102909,17.08868741,3005929612627.0,302023867088.0
PC1,2022,4,,,,,,187518980323.0,2.05929762,0.15810957,0.02233732,0.09174178,0.07900733,,,1.50859315,17.12734159,2338543727609.0,439949883454.0
PC1,2023,1,,,,,,14662405153.0,1.86280426,0.15108558,0.015927,0.066255,0.0696033,18972.10443236,54.21825385,1.48639283,22.99583482,1505169970816.0,240706477276.0
PC1,2023,2,,,,,,-12595986876.0,1.79115649,0.14193927,0.012258,0.050548,0.05840745,18662.73857324,-46.57710702,1.36100069,26.89684556,1472279016456.0,198527351975.0
PC1,2023,3,,,,,,912996599.0,1.77540232,0.17366823,0.01237307,0.04965662,0.01286389,18897.71158053,235.28547334,1.87124391,37.76686906,2162488555569.0,361156311494.0
PC1,2023,4,,,,,,33187671974.0,1.78317631,0.15303899,0.00666706,0.05884257,0.05708755,,,1.55087407,57.43446254,2553843519823.0,256586260256.0
PC1,2024,1,,,,,,80551085969.0,1.77572246,0.15074096,0.0101006,0.0393052,0.05654463,16924.24052058,259.01040673,1.70170118,44.23950944,2164822178202.0,334081511605.0
PC1,2024,2,,,,,,158961992608.0,1.928009,0.14834614,0.01822187,0.07173839,0.07400988,17034.78981349,511.13910961,1.57618616,22.32582649,3141079155506.0,425820851972.0
PC1,2024,3,,,,,,159589622107.0,1.75627351,0.14272869,0.02256291,0.08867894,0.07624494,17540.8904059,513.15723972,1.50789353,17.50248064,2232107020546.0,374404070916.0
PC1,2024,4,,,,,,68480189802.0,1.72000937,0.15126883,0.02271872,0.08818364,0.08064983,,,1.34934589,15.94762848,2550893266365.0,391829868828.0
PC1,2025,1,,,,,,55280279841.0,1.76619682,0.15771906,0.02076309,0.08093822,0.08037248,15602.46534151,154.56870596,1.56385542,19.72920945,1860366300319.0,351138806565.0
PC1,2025,2,,,,,,141887537096.0,1.82496985,0.15513028,0.01980877,0.07650577,0.07649369,15857.95417424,396.73049891,1.46298821,19.51214249,2934930769167.0,368511185039.0
PC1,2025,3,,,,,,300870158225.0,1.81829632,0.15591521,0.02563978,0.09960304,0.08568532,16701.63300453,841.26041246,1.66629158,17.56890761,3278075111343.0,545004770333.0
PC1,2025,4,,,,,,543338146444.0,1.76687645,0.15724784,0.04572401,0.17303946,0.10850149,,,1.41832909,8.86649478,5011422740268.0,792901015797.0
PDR,2021,2,,,,,,251740525907.0,1.64740194,0.49613952,0.086087,0.280289,0.19148862,11462.63982663,516.77247312,8.20055427,31.68911977,586111954007.0,337628820386.0
PDR,2021,3,,,,,,251550326875.0,1.53502964,0.56170665,0.090413,0.290713,0.19997315,12551.63749309,1248.8596334,6.87760174,26.61680971,537718943994.0,356862465703.0
PDR,2021,4,,,,,,607909796563.0,1.52340238,0.69733883,0.103126,0.306836,0.22118041,,,6.03663934,22.65278284,1267564641777.0,795372979946.0
PDR,2022,1,,,,,,753803214922.0,1.56727654,0.72346001,0.094199,0.290254,0.20127601,10869.7546811,572.38147103,4.88511485,18.71112958,1228828666056.0,1034658657603.0
PDR,2022,2,,,,,,282053514160.0,1.67348846,0.74467265,0.096449,0.291162,0.20185789,11479.98147307,614.29143185,4.31185365,16.11313191,625448317469.0,460651606239.0
PDR,2022,3,,,,,,412586517564.0,1.48007937,0.77124235,0.094797,0.284164,0.12530268,12546.70834479,1068.64256279,1.12778584,4.38732563,853376979457.0,669553340481.0
PDR,2022,4,,,,,,412586517564.0,1.46455379,0.64554634,0.05279296,0.15060031,0.06203761,,,1.10421947,7.91378953,853376979457.0,669553340481.0
PDR,2023,1,,,,,,412586517564.0,1.63816659,0.5939138,0.037799,0.109268,0.03700578,12198.99831016,35.80840204,1.5943932,14.71896877,853376979457.0,669553340481.0
